uf,tipo_doenca,local_obito,faixa_etaria,sexo,total,uf_int,tipo_doenca_int,local_obito_int,faixa_etaria_int,sexo_int
RN,INDETERMINADA,VIA_PUBLICA,30 - 39,M,1,19,2,4,3,1
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,30 - 39,F,5,19,3,0,3,0
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,30 - 39,M,2,19,3,0,3,1
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,30 - 39,F,14,19,3,1,3,0
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,30 - 39,M,6,19,3,1,3,1
RN,INSUFICIENCIA_RESPIRATORIA,IGNORADO,30 - 39,F,1,19,3,5,3,0
RN,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,30 - 39,F,2,19,3,3,3,0
RN,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,30 - 39,M,2,19,3,3,3,1
RN,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,30 - 39,F,1,19,3,4,3,0
RN,PNEUMONIA,DOMICILIO,30 - 39,F,2,19,4,0,3,0
RN,PNEUMONIA,DOMICILIO,30 - 39,M,4,19,4,0,3,1
RN,PNEUMONIA,HOSPITAL,30 - 39,F,12,19,4,1,3,0
RN,PNEUMONIA,HOSPITAL,30 - 39,M,22,19,4,1,3,1
RN,PNEUMONIA,IGNORADO,30 - 39,F,1,19,4,5,3,0
RN,PNEUMONIA,IGNORADO,30 - 39,M,1,19,4,5,3,1
RN,PNEUMONIA,OUTROS_SERVICOS_SAUDE,30 - 39,F,1,19,4,3,3,0
RN,PNEUMONIA,OUTROS_SERVICOS_SAUDE,30 - 39,M,2,19,4,3,3,1
RN,SEPTICEMIA,DOMICILIO,30 - 39,M,2,19,5,0,3,1
RN,SEPTICEMIA,HOSPITAL,30 - 39,F,22,19,5,1,3,0
RN,SEPTICEMIA,HOSPITAL,30 - 39,M,21,19,5,1,3,1
RN,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,30 - 39,F,1,19,5,3,3,0
RN,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,30 - 39,M,2,19,5,3,3,1
RN,SRAG,HOSPITAL,30 - 39,F,1,19,6,1,3,0
RO,OUTRAS,DOMICILIO,30 - 39,F,5,20,0,0,3,0
RO,OUTRAS,DOMICILIO,30 - 39,M,16,20,0,0,3,1
RO,OUTRAS,HOSPITAL,30 - 39,F,30,20,0,1,3,0
RO,OUTRAS,HOSPITAL,30 - 39,M,71,20,0,1,3,1
RO,OUTRAS,IGNORADO,30 - 39,M,1,20,0,5,3,1
RO,OUTRAS,OUTRO,30 - 39,F,4,20,0,2,3,0
RO,OUTRAS,OUTRO,30 - 39,M,18,20,0,2,3,1
RO,OUTRAS,OUTROS_SERVICOS_SAUDE,30 - 39,M,2,20,0,3,3,1
RO,OUTRAS,VIA_PUBLICA,30 - 39,F,8,20,0,4,3,0
RO,OUTRAS,VIA_PUBLICA,30 - 39,M,27,20,0,4,3,1
RO,COVID,HOSPITAL,30 - 39,F,1,20,1,1,3,0
RO,INDETERMINADA,IGNORADO,30 - 39,F,1,20,2,5,3,0
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,30 - 39,F,1,20,3,0,3,0
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,30 - 39,M,2,20,3,0,3,1
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,30 - 39,F,3,20,3,1,3,0
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,30 - 39,M,12,20,3,1,3,1
RO,INSUFICIENCIA_RESPIRATORIA,OUTRO,30 - 39,M,1,20,3,2,3,1
RO,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,30 - 39,M,1,20,3,4,3,1
RO,PNEUMONIA,DOMICILIO,30 - 39,F,1,20,4,0,3,0
RO,PNEUMONIA,HOSPITAL,30 - 39,F,8,20,4,1,3,0
RO,PNEUMONIA,HOSPITAL,30 - 39,M,12,20,4,1,3,1
RO,PNEUMONIA,OUTRO,30 - 39,M,1,20,4,2,3,1
RO,SEPTICEMIA,DOMICILIO,30 - 39,M,2,20,5,0,3,1
RO,SEPTICEMIA,HOSPITAL,30 - 39,F,18,20,5,1,3,0
RO,SEPTICEMIA,HOSPITAL,30 - 39,M,18,20,5,1,3,1
RR,OUTRAS,DOMICILIO,30 - 39,F,3,21,0,0,3,0
RR,OUTRAS,DOMICILIO,30 - 39,M,4,21,0,0,3,1
RR,OUTRAS,HOSPITAL,30 - 39,F,17,21,0,1,3,0
RR,OUTRAS,HOSPITAL,30 - 39,M,31,21,0,1,3,1
RR,OUTRAS,OUTRO,30 - 39,M,5,21,0,2,3,1
RR,OUTRAS,VIA_PUBLICA,30 - 39,M,4,21,0,4,3,1
RR,INDETERMINADA,DOMICILIO,30 - 39,F,1,21,2,0,3,0
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,30 - 39,F,3,21,3,1,3,0
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,30 - 39,M,3,21,3,1,3,1
RR,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,30 - 39,F,1,21,3,4,3,0
RR,PNEUMONIA,HOSPITAL,30 - 39,F,7,21,4,1,3,0
RR,PNEUMONIA,HOSPITAL,30 - 39,I,1,21,4,1,3,2
RR,PNEUMONIA,HOSPITAL,30 - 39,M,5,21,4,1,3,1
RR,SEPTICEMIA,HOSPITAL,30 - 39,F,10,21,5,1,3,0
RR,SEPTICEMIA,HOSPITAL,30 - 39,M,6,21,5,1,3,1
RS,OUTRAS,DOMICILIO,30 - 39,F,64,22,0,0,3,0
RS,OUTRAS,DOMICILIO,30 - 39,M,129,22,0,0,3,1
RS,OUTRAS,HOSPITAL,30 - 39,F,256,22,0,1,3,0
RS,OUTRAS,HOSPITAL,30 - 39,M,268,22,0,1,3,1
RS,OUTRAS,IGNORADO,30 - 39,F,2,22,0,5,3,0
RS,OUTRAS,IGNORADO,30 - 39,M,4,22,0,5,3,1
RS,OUTRAS,OUTRO,30 - 39,F,10,22,0,2,3,0
RS,OUTRAS,OUTRO,30 - 39,M,36,22,0,2,3,1
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,30 - 39,F,22,22,0,3,3,0
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,30 - 39,M,24,22,0,3,3,1
RS,OUTRAS,VIA_PUBLICA,30 - 39,F,5,22,0,4,3,0
RS,OUTRAS,VIA_PUBLICA,30 - 39,M,49,22,0,4,3,1
RS,COVID,HOSPITAL,30 - 39,F,4,22,1,1,3,0
RS,COVID,HOSPITAL,30 - 39,M,4,22,1,1,3,1
RS,INDETERMINADA,DOMICILIO,30 - 39,M,2,22,2,0,3,1
RS,INDETERMINADA,HOSPITAL,30 - 39,M,5,22,2,1,3,1
RS,INDETERMINADA,OUTRO,30 - 39,M,2,22,2,2,3,1
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,30 - 39,F,2,22,3,0,3,0
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,30 - 39,M,4,22,3,0,3,1
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,30 - 39,F,44,22,3,1,3,0
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,30 - 39,M,48,22,3,1,3,1
RS,INSUFICIENCIA_RESPIRATORIA,OUTRO,30 - 39,M,1,22,3,2,3,1
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,30 - 39,F,7,22,3,3,3,0
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,30 - 39,M,6,22,3,3,3,1
RS,PNEUMONIA,DOMICILIO,30 - 39,F,1,22,4,0,3,0
RS,PNEUMONIA,DOMICILIO,30 - 39,M,1,22,4,0,3,1
RS,PNEUMONIA,HOSPITAL,30 - 39,F,73,22,4,1,3,0
RS,PNEUMONIA,HOSPITAL,30 - 39,M,92,22,4,1,3,1
RS,PNEUMONIA,IGNORADO,30 - 39,F,1,22,4,5,3,0
RS,PNEUMONIA,IGNORADO,30 - 39,M,1,22,4,5,3,1
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,30 - 39,F,4,22,4,3,3,0
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,30 - 39,M,3,22,4,3,3,1
RS,SEPTICEMIA,DOMICILIO,30 - 39,M,1,22,5,0,3,1
RS,SEPTICEMIA,HOSPITAL,30 - 39,F,91,22,5,1,3,0
RS,SEPTICEMIA,HOSPITAL,30 - 39,M,98,22,5,1,3,1
RS,SEPTICEMIA,IGNORADO,30 - 39,M,2,22,5,5,3,1
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,30 - 39,F,2,22,5,3,3,0
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,30 - 39,M,3,22,5,3,3,1
RS,SEPTICEMIA,VIA_PUBLICA,30 - 39,M,2,22,5,4,3,1
RS,SRAG,HOSPITAL,30 - 39,F,1,22,6,1,3,0
RS,SRAG,HOSPITAL,30 - 39,M,7,22,6,1,3,1
SC,OUTRAS,DOMICILIO,30 - 39,F,38,23,0,0,3,0
SC,OUTRAS,DOMICILIO,30 - 39,M,78,23,0,0,3,1
SC,OUTRAS,HOSPITAL,30 - 39,F,175,23,0,1,3,0
SC,OUTRAS,HOSPITAL,30 - 39,M,196,23,0,1,3,1
SC,OUTRAS,IGNORADO,30 - 39,M,1,23,0,5,3,1
SC,OUTRAS,OUTRO,30 - 39,F,3,23,0,2,3,0
SC,OUTRAS,OUTRO,30 - 39,M,32,23,0,2,3,1
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,30 - 39,F,7,23,0,3,3,0
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,30 - 39,M,11,23,0,3,3,1
SC,OUTRAS,VIA_PUBLICA,30 - 39,F,4,23,0,4,3,0
SC,OUTRAS,VIA_PUBLICA,30 - 39,M,25,23,0,4,3,1
SC,COVID,HOSPITAL,30 - 39,F,1,23,1,1,3,0
SC,COVID,HOSPITAL,30 - 39,M,3,23,1,1,3,1
SC,COVID,VIA_PUBLICA,30 - 39,M,1,23,1,4,3,1
SC,INDETERMINADA,DOMICILIO,30 - 39,F,1,23,2,0,3,0
SC,INDETERMINADA,DOMICILIO,30 - 39,M,4,23,2,0,3,1
SC,INDETERMINADA,HOSPITAL,30 - 39,F,1,23,2,1,3,0
SC,INDETERMINADA,HOSPITAL,30 - 39,M,1,23,2,1,3,1
SC,INDETERMINADA,OUTRO,30 - 39,M,1,23,2,2,3,1
SC,INDETERMINADA,VIA_PUBLICA,30 - 39,M,1,23,2,4,3,1
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,30 - 39,F,4,23,3,0,3,0
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,30 - 39,M,2,23,3,0,3,1
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,30 - 39,F,29,23,3,1,3,0
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,30 - 39,M,27,23,3,1,3,1
SC,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,30 - 39,F,3,23,3,3,3,0
SC,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,30 - 39,M,5,23,3,3,3,1
SC,PNEUMONIA,DOMICILIO,30 - 39,M,6,23,4,0,3,1
SC,PNEUMONIA,HOSPITAL,30 - 39,F,54,23,4,1,3,0
SC,PNEUMONIA,HOSPITAL,30 - 39,M,67,23,4,1,3,1
SC,PNEUMONIA,OUTRO,30 - 39,M,1,23,4,2,3,1
SC,PNEUMONIA,OUTROS_SERVICOS_SAUDE,30 - 39,M,3,23,4,3,3,1
SC,SEPTICEMIA,DOMICILIO,30 - 39,F,1,23,5,0,3,0
SC,SEPTICEMIA,DOMICILIO,30 - 39,M,1,23,5,0,3,1
SC,SEPTICEMIA,HOSPITAL,30 - 39,F,67,23,5,1,3,0
SC,SEPTICEMIA,HOSPITAL,30 - 39,M,65,23,5,1,3,1
SC,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,30 - 39,F,1,23,5,3,3,0
SC,SRAG,HOSPITAL,30 - 39,M,3,23,6,1,3,1
SE,OUTRAS,DOMICILIO,30 - 39,F,4,24,0,0,3,0
SE,OUTRAS,DOMICILIO,30 - 39,M,11,24,0,0,3,1
SE,OUTRAS,HOSPITAL,30 - 39,F,44,24,0,1,3,0
SE,OUTRAS,HOSPITAL,30 - 39,M,63,24,0,1,3,1
SE,OUTRAS,IGNORADO,30 - 39,F,2,24,0,5,3,0
SE,OUTRAS,IGNORADO,30 - 39,M,1,24,0,5,3,1
SE,OUTRAS,OUTRO,30 - 39,F,1,24,0,2,3,0
SE,OUTRAS,OUTRO,30 - 39,M,3,24,0,2,3,1
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,30 - 39,F,10,24,0,3,3,0
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,30 - 39,M,21,24,0,3,3,1
SE,OUTRAS,VIA_PUBLICA,30 - 39,F,4,24,0,4,3,0
SE,OUTRAS,VIA_PUBLICA,30 - 39,M,23,24,0,4,3,1
SE,INDETERMINADA,DOMICILIO,30 - 39,M,1,24,2,0,3,1
SE,INDETERMINADA,HOSPITAL,30 - 39,F,1,24,2,1,3,0
SE,INDETERMINADA,OUTRO,30 - 39,F,1,24,2,2,3,0
SE,INDETERMINADA,VIA_PUBLICA,30 - 39,F,1,24,2,4,3,0
SE,INDETERMINADA,VIA_PUBLICA,30 - 39,M,3,24,2,4,3,1
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,30 - 39,F,1,24,3,0,3,0
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,30 - 39,M,4,24,3,0,3,1
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,30 - 39,F,8,24,3,1,3,0
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,30 - 39,M,6,24,3,1,3,1
SE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,30 - 39,M,3,24,3,3,3,1
SE,PNEUMONIA,DOMICILIO,30 - 39,F,1,24,4,0,3,0
SE,PNEUMONIA,DOMICILIO,30 - 39,M,1,24,4,0,3,1
SE,PNEUMONIA,HOSPITAL,30 - 39,F,11,24,4,1,3,0
SE,PNEUMONIA,HOSPITAL,30 - 39,M,23,24,4,1,3,1
SE,PNEUMONIA,IGNORADO,30 - 39,F,1,24,4,5,3,0
SE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,30 - 39,M,1,24,4,3,3,1
SE,SEPTICEMIA,HOSPITAL,30 - 39,F,19,24,5,1,3,0
SE,SEPTICEMIA,HOSPITAL,30 - 39,M,32,24,5,1,3,1
SE,SEPTICEMIA,IGNORADO,30 - 39,M,3,24,5,5,3,1
SE,SRAG,HOSPITAL,30 - 39,F,1,24,6,1,3,0
SP,OUTRAS,DOMICILIO,30 - 39,F,256,25,0,0,3,0
SP,OUTRAS,DOMICILIO,30 - 39,M,771,25,0,0,3,1
SP,OUTRAS,HOSPITAL,30 - 39,F,1124,25,0,1,3,0
SP,OUTRAS,HOSPITAL,30 - 39,M,1640,25,0,1,3,1
SP,OUTRAS,IGNORADO,30 - 39,F,20,25,0,5,3,0
SP,OUTRAS,IGNORADO,30 - 39,I,65,25,0,5,3,2
SP,OUTRAS,IGNORADO,30 - 39,M,31,25,0,5,3,1
SP,OUTRAS,OUTRO,30 - 39,F,66,25,0,2,3,0
SP,OUTRAS,OUTRO,30 - 39,M,283,25,0,2,3,1
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,30 - 39,F,109,25,0,3,3,0
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,30 - 39,M,188,25,0,3,3,1
SP,OUTRAS,POSTO_SAUDE,30 - 39,F,2,25,0,6,3,0
SP,OUTRAS,POSTO_SAUDE,30 - 39,M,4,25,0,6,3,1
SP,OUTRAS,VIA_PUBLICA,30 - 39,F,63,25,0,4,3,0
SP,OUTRAS,VIA_PUBLICA,30 - 39,M,482,25,0,4,3,1
SP,COVID,DOMICILIO,30 - 39,F,1,25,1,0,3,0
SP,COVID,HOSPITAL,30 - 39,F,16,25,1,1,3,0
SP,COVID,HOSPITAL,30 - 39,M,14,25,1,1,3,1
SP,COVID,OUTRO,30 - 39,M,1,25,1,2,3,1
SP,COVID,OUTROS_SERVICOS_SAUDE,30 - 39,F,1,25,1,3,3,0
SP,COVID,OUTROS_SERVICOS_SAUDE,30 - 39,M,2,25,1,3,3,1
SP,INDETERMINADA,DOMICILIO,30 - 39,F,10,25,2,0,3,0
SP,INDETERMINADA,DOMICILIO,30 - 39,M,18,25,2,0,3,1
SP,INDETERMINADA,HOSPITAL,30 - 39,F,8,25,2,1,3,0
SP,INDETERMINADA,HOSPITAL,30 - 39,M,21,25,2,1,3,1
SP,INDETERMINADA,OUTRO,30 - 39,M,11,25,2,2,3,1
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,30 - 39,F,2,25,2,3,3,0
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,30 - 39,M,5,25,2,3,3,1
SP,INDETERMINADA,VIA_PUBLICA,30 - 39,F,3,25,2,4,3,0
SP,INDETERMINADA,VIA_PUBLICA,30 - 39,M,9,25,2,4,3,1
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,30 - 39,F,21,25,3,0,3,0
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,30 - 39,M,40,25,3,0,3,1
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,30 - 39,F,188,25,3,1,3,0
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,30 - 39,M,169,25,3,1,3,1
SP,INSUFICIENCIA_RESPIRATORIA,IGNORADO,30 - 39,M,4,25,3,5,3,1
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,30 - 39,F,4,25,3,2,3,0
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,30 - 39,M,7,25,3,2,3,1
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,30 - 39,F,10,25,3,3,3,0
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,30 - 39,M,14,25,3,3,3,1
SP,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,30 - 39,F,2,25,3,4,3,0
SP,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,30 - 39,M,5,25,3,4,3,1
SP,PNEUMONIA,DOMICILIO,30 - 39,F,23,25,4,0,3,0
SP,PNEUMONIA,DOMICILIO,30 - 39,M,67,25,4,0,3,1
SP,PNEUMONIA,HOSPITAL,30 - 39,F,388,25,4,1,3,0
SP,PNEUMONIA,HOSPITAL,30 - 39,M,695,25,4,1,3,1
SP,PNEUMONIA,IGNORADO,30 - 39,F,3,25,4,5,3,0
SP,PNEUMONIA,IGNORADO,30 - 39,M,3,25,4,5,3,1
SP,PNEUMONIA,OUTRO,30 - 39,F,4,25,4,2,3,0
SP,PNEUMONIA,OUTRO,30 - 39,M,16,25,4,2,3,1
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,30 - 39,F,16,25,4,3,3,0
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,30 - 39,M,43,25,4,3,3,1
SP,PNEUMONIA,VIA_PUBLICA,30 - 39,M,7,25,4,4,3,1
SP,SEPTICEMIA,DOMICILIO,30 - 39,F,3,25,5,0,3,0
SP,SEPTICEMIA,DOMICILIO,30 - 39,M,8,25,5,0,3,1
SP,SEPTICEMIA,HOSPITAL,30 - 39,F,385,25,5,1,3,0
SP,SEPTICEMIA,HOSPITAL,30 - 39,M,541,25,5,1,3,1
SP,SEPTICEMIA,IGNORADO,30 - 39,F,1,25,5,5,3,0
SP,SEPTICEMIA,IGNORADO,30 - 39,M,2,25,5,5,3,1
SP,SEPTICEMIA,OUTRO,30 - 39,F,2,25,5,2,3,0
SP,SEPTICEMIA,OUTRO,30 - 39,M,3,25,5,2,3,1
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,30 - 39,F,7,25,5,3,3,0
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,30 - 39,M,10,25,5,3,3,1
SP,SEPTICEMIA,VIA_PUBLICA,30 - 39,F,1,25,5,4,3,0
SP,SEPTICEMIA,VIA_PUBLICA,30 - 39,M,1,25,5,4,3,1
SP,SRAG,HOSPITAL,30 - 39,F,7,25,6,1,3,0
SP,SRAG,HOSPITAL,30 - 39,M,14,25,6,1,3,1
TO,OUTRAS,DOMICILIO,30 - 39,F,10,26,0,0,3,0
TO,OUTRAS,DOMICILIO,30 - 39,M,20,26,0,0,3,1
TO,OUTRAS,HOSPITAL,30 - 39,F,39,26,0,1,3,0
TO,OUTRAS,HOSPITAL,30 - 39,M,31,26,0,1,3,1
TO,OUTRAS,IGNORADO,30 - 39,M,3,26,0,5,3,1
TO,OUTRAS,OUTRO,30 - 39,M,12,26,0,2,3,1
TO,OUTRAS,OUTROS_SERVICOS_SAUDE,30 - 39,F,2,26,0,3,3,0
TO,OUTRAS,OUTROS_SERVICOS_SAUDE,30 - 39,M,3,26,0,3,3,1
TO,OUTRAS,VIA_PUBLICA,30 - 39,M,13,26,0,4,3,1
TO,COVID,HOSPITAL,30 - 39,M,1,26,1,1,3,1
TO,INDETERMINADA,DOMICILIO,30 - 39,F,1,26,2,0,3,0
TO,INDETERMINADA,DOMICILIO,30 - 39,M,1,26,2,0,3,1
TO,INDETERMINADA,HOSPITAL,30 - 39,M,3,26,2,1,3,1
TO,INDETERMINADA,OUTRO,30 - 39,M,1,26,2,2,3,1
TO,INDETERMINADA,VIA_PUBLICA,30 - 39,M,1,26,2,4,3,1
TO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,30 - 39,M,2,26,3,0,3,1
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,30 - 39,F,5,26,3,1,3,0
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,30 - 39,M,4,26,3,1,3,1
TO,INSUFICIENCIA_RESPIRATORIA,OUTRO,30 - 39,M,1,26,3,2,3,1
TO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,30 - 39,M,1,26,3,3,3,1
TO,PNEUMONIA,DOMICILIO,30 - 39,F,1,26,4,0,3,0
TO,PNEUMONIA,HOSPITAL,30 - 39,F,12,26,4,1,3,0
TO,PNEUMONIA,HOSPITAL,30 - 39,M,13,26,4,1,3,1
TO,SEPTICEMIA,AMBULANCIA,30 - 39,M,1,26,5,7,3,1
TO,SEPTICEMIA,HOSPITAL,30 - 39,F,9,26,5,1,3,0
TO,SEPTICEMIA,HOSPITAL,30 - 39,M,8,26,5,1,3,1
TO,SEPTICEMIA,OUTRO,30 - 39,M,1,26,5,2,3,1
TO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,30 - 39,F,1,26,5,3,3,0
TO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,30 - 39,M,2,26,5,3,3,1
TO,SRAG,HOSPITAL,30 - 39,F,1,26,6,1,3,0
TO,SRAG,HOSPITAL,30 - 39,M,3,26,6,1,3,1
AC,OUTRAS,DOMICILIO,40 - 49,F,10,0,0,0,4,0
AC,OUTRAS,DOMICILIO,40 - 49,M,32,0,0,0,4,1
AC,OUTRAS,HOSPITAL,40 - 49,F,28,0,0,1,4,0
AC,OUTRAS,HOSPITAL,40 - 49,M,43,0,0,1,4,1
AC,OUTRAS,IGNORADO,40 - 49,F,1,0,0,5,4,0
AC,OUTRAS,OUTRO,40 - 49,F,4,0,0,2,4,0
AC,OUTRAS,OUTRO,40 - 49,M,18,0,0,2,4,1
AC,OUTRAS,OUTROS_SERVICOS_SAUDE,40 - 49,M,1,0,0,3,4,1
AC,OUTRAS,VIA_PUBLICA,40 - 49,M,12,0,0,4,4,1
AC,COVID,DOMICILIO,40 - 49,M,1,0,1,0,4,1
AC,INDETERMINADA,DOMICILIO,40 - 49,M,2,0,2,0,4,1
AC,INDETERMINADA,IGNORADO,40 - 49,M,1,0,2,5,4,1
AC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,40 - 49,F,2,0,3,0,4,0
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,40 - 49,F,9,0,3,1,4,0
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,40 - 49,M,6,0,3,1,4,1
AC,INSUFICIENCIA_RESPIRATORIA,OUTRO,40 - 49,M,1,0,3,2,4,1
AC,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,40 - 49,M,1,0,3,4,4,1
AC,PNEUMONIA,HOSPITAL,40 - 49,F,14,0,4,1,4,0
AC,PNEUMONIA,HOSPITAL,40 - 49,M,16,0,4,1,4,1
AC,SEPTICEMIA,HOSPITAL,40 - 49,F,17,0,5,1,4,0
AC,SEPTICEMIA,HOSPITAL,40 - 49,M,15,0,5,1,4,1
AL,OUTRAS,DOMICILIO,40 - 49,F,47,1,0,0,4,0
AL,OUTRAS,DOMICILIO,40 - 49,M,113,1,0,0,4,1
AL,OUTRAS,HOSPITAL,40 - 49,F,155,1,0,1,4,0
AL,OUTRAS,HOSPITAL,40 - 49,M,230,1,0,1,4,1
AL,OUTRAS,IGNORADO,40 - 49,F,2,1,0,5,4,0
AL,OUTRAS,IGNORADO,40 - 49,M,7,1,0,5,4,1
AL,OUTRAS,OUTRO,40 - 49,F,6,1,0,2,4,0
AL,OUTRAS,OUTRO,40 - 49,M,27,1,0,2,4,1
AL,OUTRAS,OUTROS_SERVICOS_SAUDE,40 - 49,F,18,1,0,3,4,0
AL,OUTRAS,OUTROS_SERVICOS_SAUDE,40 - 49,M,27,1,0,3,4,1
AL,OUTRAS,VIA_PUBLICA,40 - 49,F,9,1,0,4,4,0
AL,OUTRAS,VIA_PUBLICA,40 - 49,M,64,1,0,4,4,1
AL,COVID,HOSPITAL,40 - 49,F,1,1,1,1,4,0
AL,COVID,OUTROS_SERVICOS_SAUDE,40 - 49,M,1,1,1,3,4,1
AL,COVID,VIA_PUBLICA,40 - 49,M,1,1,1,4,4,1
AL,INDETERMINADA,DOMICILIO,40 - 49,F,2,1,2,0,4,0
AL,INDETERMINADA,DOMICILIO,40 - 49,M,4,1,2,0,4,1
AL,INDETERMINADA,HOSPITAL,40 - 49,M,2,1,2,1,4,1
AL,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,40 - 49,F,2,1,3,0,4,0
AL,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,40 - 49,M,11,1,3,0,4,1
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,40 - 49,F,33,1,3,1,4,0
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,40 - 49,M,30,1,3,1,4,1
AL,INSUFICIENCIA_RESPIRATORIA,OUTRO,40 - 49,F,1,1,3,2,4,0
AL,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,40 - 49,F,6,1,3,3,4,0
AL,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,40 - 49,M,9,1,3,3,4,1
AL,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,40 - 49,M,1,1,3,4,4,1
AL,PNEUMONIA,DOMICILIO,40 - 49,F,2,1,4,0,4,0
AL,PNEUMONIA,DOMICILIO,40 - 49,M,4,1,4,0,4,1
AL,PNEUMONIA,HOSPITAL,40 - 49,F,48,1,4,1,4,0
AL,PNEUMONIA,HOSPITAL,40 - 49,M,63,1,4,1,4,1
AL,PNEUMONIA,OUTRO,40 - 49,F,1,1,4,2,4,0
