uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
PR,OUTRAS,DOMICILIO,"40 - 49",F,152
PR,OUTRAS,DOMICILIO,"40 - 49",M,402
PR,OUTRAS,HOSPITAL,"40 - 49",F,555
PR,OUTRAS,HOSPITAL,"40 - 49",M,649
PR,OUTRAS,IGNORADO,"40 - 49",F,3
PR,OUTRAS,IGNORADO,"40 - 49",M,5
PR,OUTRAS,OUTRO,"40 - 49",F,28
PR,OUTRAS,OUTRO,"40 - 49",M,138
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,45
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,39
PR,OUTRAS,POSTO_SAUDE,"40 - 49",M,2
PR,OUTRAS,VIA_PUBLICA,"40 - 49",F,17
PR,OUTRAS,VIA_PUBLICA,"40 - 49",M,154
PR,COVID,DOMICILIO,"40 - 49",M,1
PR,COVID,HOSPITAL,"40 - 49",F,10
PR,COVID,HOSPITAL,"40 - 49",M,16
PR,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
PR,INDETERMINADA,DOMICILIO,"40 - 49",F,1
PR,INDETERMINADA,DOMICILIO,"40 - 49",M,25
PR,INDETERMINADA,HOSPITAL,"40 - 49",F,1
PR,INDETERMINADA,HOSPITAL,"40 - 49",M,3
PR,INDETERMINADA,OUTRO,"40 - 49",M,5
PR,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
PR,INDETERMINADA,VIA_PUBLICA,"40 - 49",M,3
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,8
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,15
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,78
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,72
PR,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",F,3
PR,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,1
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,5
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,6
PR,PNEUMONIA,DOMICILIO,"40 - 49",F,3
PR,PNEUMONIA,DOMICILIO,"40 - 49",M,10
PR,PNEUMONIA,HOSPITAL,"40 - 49",F,163
PR,PNEUMONIA,HOSPITAL,"40 - 49",M,244
PR,PNEUMONIA,OUTRO,"40 - 49",F,2
PR,PNEUMONIA,OUTRO,"40 - 49",M,5
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,3
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,9
PR,PNEUMONIA,VIA_PUBLICA,"40 - 49",M,4
PR,SEPTICEMIA,DOMICILIO,"40 - 49",F,3
PR,SEPTICEMIA,HOSPITAL,"40 - 49",F,216
PR,SEPTICEMIA,HOSPITAL,"40 - 49",M,283
PR,SEPTICEMIA,IGNORADO,"40 - 49",M,1
PR,SEPTICEMIA,OUTRO,"40 - 49",F,1
PR,SEPTICEMIA,OUTRO,"40 - 49",M,2
PR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,9
PR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,3
PR,SRAG,HOSPITAL,"40 - 49",F,10
PR,SRAG,HOSPITAL,"40 - 49",M,9
PR,SRAG,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
PR,SRAG,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
RJ,OUTRAS,DOMICILIO,"40 - 49",F,240
RJ,OUTRAS,DOMICILIO,"40 - 49",M,481
RJ,OUTRAS,HOSPITAL,"40 - 49",F,1020
RJ,OUTRAS,HOSPITAL,"40 - 49",M,1002
RJ,OUTRAS,IGNORADO,"40 - 49",F,3
RJ,OUTRAS,IGNORADO,"40 - 49",M,5
RJ,OUTRAS,OUTRO,"40 - 49",F,43
RJ,OUTRAS,OUTRO,"40 - 49",M,133
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,241
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,288
RJ,OUTRAS,VIA_PUBLICA,"40 - 49",F,14
RJ,OUTRAS,VIA_PUBLICA,"40 - 49",M,111
RJ,COVID,HOSPITAL,"40 - 49",F,3
RJ,COVID,HOSPITAL,"40 - 49",M,6
RJ,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",M,3
RJ,INDETERMINADA,DOMICILIO,"40 - 49",F,9
RJ,INDETERMINADA,DOMICILIO,"40 - 49",M,27
RJ,INDETERMINADA,HOSPITAL,"40 - 49",F,4
RJ,INDETERMINADA,HOSPITAL,"40 - 49",M,15
RJ,INDETERMINADA,IGNORADO,"40 - 49",M,1
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,12
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,17
RJ,INDETERMINADA,VIA_PUBLICA,"40 - 49",F,2
RJ,INDETERMINADA,VIA_PUBLICA,"40 - 49",M,3
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,18
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,25
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,170
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,108
RJ,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"40 - 49",F,1
RJ,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"40 - 49",M,1
RJ,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,1
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,38
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,38
RJ,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"40 - 49",M,3
RJ,PNEUMONIA,DOMICILIO,"40 - 49",F,2
RJ,PNEUMONIA,DOMICILIO,"40 - 49",M,9
RJ,PNEUMONIA,HOSPITAL,"40 - 49",F,292
RJ,PNEUMONIA,HOSPITAL,"40 - 49",M,371
RJ,PNEUMONIA,IGNORADO,"40 - 49",F,1
RJ,PNEUMONIA,IGNORADO,"40 - 49",M,1
RJ,PNEUMONIA,OUTRO,"40 - 49",F,4
RJ,PNEUMONIA,OUTRO,"40 - 49",M,4
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,38
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,53
RJ,PNEUMONIA,VIA_PUBLICA,"40 - 49",M,5
RJ,SEPTICEMIA,DOMICILIO,"40 - 49",F,2
RJ,SEPTICEMIA,DOMICILIO,"40 - 49",M,2
RJ,SEPTICEMIA,HOSPITAL,"40 - 49",F,359
RJ,SEPTICEMIA,HOSPITAL,"40 - 49",M,364
RJ,SEPTICEMIA,IGNORADO,"40 - 49",F,2
RJ,SEPTICEMIA,OUTRO,"40 - 49",M,1
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,51
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,51
RJ,SRAG,HOSPITAL,"40 - 49",F,7
RJ,SRAG,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
RN,OUTRAS,DOMICILIO,"40 - 49",F,36
RN,OUTRAS,DOMICILIO,"40 - 49",M,102
RN,OUTRAS,HOSPITAL,"40 - 49",F,95
RN,OUTRAS,HOSPITAL,"40 - 49",M,147
RN,OUTRAS,IGNORADO,"40 - 49",F,2
RN,OUTRAS,IGNORADO,"40 - 49",M,7
RN,OUTRAS,OUTRO,"40 - 49",F,3
RN,OUTRAS,OUTRO,"40 - 49",M,32
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,11
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,28
RN,OUTRAS,POSTO_SAUDE,"40 - 49",F,1
RN,OUTRAS,POSTO_SAUDE,"40 - 49",M,1
RN,OUTRAS,VIA_PUBLICA,"40 - 49",F,2
RN,OUTRAS,VIA_PUBLICA,"40 - 49",M,40
RN,COVID,HOSPITAL,"40 - 49",F,1
RN,COVID,HOSPITAL,"40 - 49",M,1
RN,INDETERMINADA,DOMICILIO,"40 - 49",M,3
RN,INDETERMINADA,HOSPITAL,"40 - 49",F,1
RN,INDETERMINADA,HOSPITAL,"40 - 49",M,4
RN,INDETERMINADA,OUTRO,"40 - 49",M,1
RN,INDETERMINADA,VIA_PUBLICA,"40 - 49",M,1
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,1
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,5
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,14
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,17
RN,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",F,1
RN,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
RN,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
RN,PNEUMONIA,DOMICILIO,"40 - 49",F,2
RN,PNEUMONIA,DOMICILIO,"40 - 49",M,8
RN,PNEUMONIA,HOSPITAL,"40 - 49",F,28
RN,PNEUMONIA,HOSPITAL,"40 - 49",M,53
RN,PNEUMONIA,OUTRO,"40 - 49",M,1
RN,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,2
RN,SEPTICEMIA,DOMICILIO,"40 - 49",F,2
RN,SEPTICEMIA,DOMICILIO,"40 - 49",M,3
RN,SEPTICEMIA,HOSPITAL,"40 - 49",F,50
RN,SEPTICEMIA,HOSPITAL,"40 - 49",M,64
RN,SEPTICEMIA,IGNORADO,"40 - 49",M,1
RN,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
RN,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,5
RN,SRAG,HOSPITAL,"40 - 49",F,2
RN,SRAG,HOSPITAL,"40 - 49",M,2
RO,OUTRAS,DOMICILIO,"40 - 49",F,17
RO,OUTRAS,DOMICILIO,"40 - 49",M,46
RO,OUTRAS,HOSPITAL,"40 - 49",F,60
RO,OUTRAS,HOSPITAL,"40 - 49",M,102
RO,OUTRAS,OUTRO,"40 - 49",F,2
RO,OUTRAS,OUTRO,"40 - 49",M,6
RO,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,3
RO,OUTRAS,POSTO_SAUDE,"40 - 49",F,1
RO,OUTRAS,VIA_PUBLICA,"40 - 49",F,4
RO,OUTRAS,VIA_PUBLICA,"40 - 49",M,30
RO,COVID,HOSPITAL,"40 - 49",M,1
RO,INDETERMINADA,DOMICILIO,"40 - 49",F,1
RO,INDETERMINADA,DOMICILIO,"40 - 49",M,1
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,1
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,5
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,13
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,25
RO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,1
RO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
RO,PNEUMONIA,HOSPITAL,"40 - 49",F,16
RO,PNEUMONIA,HOSPITAL,"40 - 49",M,24
RO,SEPTICEMIA,DOMICILIO,"40 - 49",F,1
RO,SEPTICEMIA,DOMICILIO,"40 - 49",M,2
RO,SEPTICEMIA,HOSPITAL,"40 - 49",F,12
RO,SEPTICEMIA,HOSPITAL,"40 - 49",I,1
RO,SEPTICEMIA,HOSPITAL,"40 - 49",M,32
RO,SEPTICEMIA,OUTRO,"40 - 49",F,1
RO,SRAG,HOSPITAL,"40 - 49",F,1
RO,SRAG,HOSPITAL,"40 - 49",M,1
RR,OUTRAS,DOMICILIO,"40 - 49",F,5
RR,OUTRAS,DOMICILIO,"40 - 49",M,11
RR,OUTRAS,HOSPITAL,"40 - 49",F,32
RR,OUTRAS,HOSPITAL,"40 - 49",M,41
RR,OUTRAS,OUTRO,"40 - 49",F,1
RR,OUTRAS,OUTRO,"40 - 49",M,3
RR,OUTRAS,VIA_PUBLICA,"40 - 49",M,6
RR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,1
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,3
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,6
RR,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"40 - 49",M,1
RR,PNEUMONIA,HOSPITAL,"40 - 49",F,11
RR,PNEUMONIA,HOSPITAL,"40 - 49",M,12
RR,SEPTICEMIA,HOSPITAL,"40 - 49",F,11
RR,SEPTICEMIA,HOSPITAL,"40 - 49",M,9
RS,OUTRAS,DOMICILIO,"40 - 49",F,181
RS,OUTRAS,DOMICILIO,"40 - 49",M,321
RS,OUTRAS,HOSPITAL,"40 - 49",F,525
RS,OUTRAS,HOSPITAL,"40 - 49",I,2
RS,OUTRAS,HOSPITAL,"40 - 49",M,554
RS,OUTRAS,IGNORADO,"40 - 49",F,7
RS,OUTRAS,IGNORADO,"40 - 49",M,6
RS,OUTRAS,OUTRO,"40 - 49",F,20
RS,OUTRAS,OUTRO,"40 - 49",M,60
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,31
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,69
RS,OUTRAS,VIA_PUBLICA,"40 - 49",F,9
RS,OUTRAS,VIA_PUBLICA,"40 - 49",M,56
RS,COVID,HOSPITAL,"40 - 49",F,6
RS,COVID,HOSPITAL,"40 - 49",M,5
RS,INDETERMINADA,DOMICILIO,"40 - 49",F,5
RS,INDETERMINADA,DOMICILIO,"40 - 49",M,15
RS,INDETERMINADA,HOSPITAL,"40 - 49",F,5
RS,INDETERMINADA,HOSPITAL,"40 - 49",M,5
RS,INDETERMINADA,IGNORADO,"40 - 49",M,2
RS,INDETERMINADA,OUTRO,"40 - 49",M,6
RS,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,2
RS,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,2
RS,INDETERMINADA,VIA_PUBLICA,"40 - 49",F,2
RS,INDETERMINADA,VIA_PUBLICA,"40 - 49",M,4
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,8
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,14
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,106
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,96
RS,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"40 - 49",F,1
RS,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"40 - 49",M,1
RS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,3
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,7
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,11
RS,PNEUMONIA,DOMICILIO,"40 - 49",F,4
RS,PNEUMONIA,DOMICILIO,"40 - 49",M,6
RS,PNEUMONIA,HOSPITAL,"40 - 49",F,170
RS,PNEUMONIA,HOSPITAL,"40 - 49",M,194
RS,PNEUMONIA,OUTRO,"40 - 49",M,1
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,7
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,14
RS,PNEUMONIA,VIA_PUBLICA,"40 - 49",M,1
RS,SEPTICEMIA,DOMICILIO,"40 - 49",F,2
RS,SEPTICEMIA,HOSPITAL,"40 - 49",F,230
RS,SEPTICEMIA,HOSPITAL,"40 - 49",I,1
RS,SEPTICEMIA,HOSPITAL,"40 - 49",M,251
RS,SEPTICEMIA,IGNORADO,"40 - 49",F,2
RS,SEPTICEMIA,IGNORADO,"40 - 49",M,3
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,9
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,7
RS,SEPTICEMIA,VIA_PUBLICA,"40 - 49",F,1
RS,SRAG,HOSPITAL,"40 - 49",F,2
RS,SRAG,HOSPITAL,"40 - 49",M,4
RS,SRAG,OUTROS_SERVICOS_SAUDE,"40 - 49",M,2
SC,OUTRAS,DOMICILIO,"40 - 49",F,84
SC,OUTRAS,DOMICILIO,"40 - 49",M,175
SC,OUTRAS,HOSPITAL,"40 - 49",F,347
SC,OUTRAS,HOSPITAL,"40 - 49",M,417
SC,OUTRAS,OUTRO,"40 - 49",F,2
SC,OUTRAS,OUTRO,"40 - 49",M,36
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,13
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,21
SC,OUTRAS,VIA_PUBLICA,"40 - 49",F,6
SC,OUTRAS,VIA_PUBLICA,"40 - 49",M,29
SC,COVID,HOSPITAL,"40 - 49",F,4
SC,COVID,HOSPITAL,"40 - 49",M,3
SC,INDETERMINADA,DOMICILIO,"40 - 49",F,3
SC,INDETERMINADA,DOMICILIO,"40 - 49",M,8
SC,INDETERMINADA,HOSPITAL,"40 - 49",F,2
SC,INDETERMINADA,HOSPITAL,"40 - 49",M,3
SC,INDETERMINADA,VIA_PUBLICA,"40 - 49",F,1
SC,INDETERMINADA,VIA_PUBLICA,"40 - 49",M,1
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,7
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,6
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,52
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,47
SC,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,2
SC,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,2
SC,PNEUMONIA,DOMICILIO,"40 - 49",F,1
SC,PNEUMONIA,DOMICILIO,"40 - 49",M,7
SC,PNEUMONIA,HOSPITAL,"40 - 49",F,84
SC,PNEUMONIA,HOSPITAL,"40 - 49",M,109
SC,PNEUMONIA,OUTRO,"40 - 49",F,1
SC,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,2
SC,PNEUMONIA,VIA_PUBLICA,"40 - 49",M,1
SC,SEPTICEMIA,DOMICILIO,"40 - 49",M,1
SC,SEPTICEMIA,HOSPITAL,"40 - 49",F,107
SC,SEPTICEMIA,HOSPITAL,"40 - 49",M,155
SC,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,2
SC,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
SC,SRAG,HOSPITAL,"40 - 49",M,1
SC,SRAG,OUTRO,"40 - 49",M,1
SE,OUTRAS,DOMICILIO,"40 - 49",F,22
SE,OUTRAS,DOMICILIO,"40 - 49",M,41
SE,OUTRAS,HOSPITAL,"40 - 49",F,107
SE,OUTRAS,HOSPITAL,"40 - 49",M,116
SE,OUTRAS,IGNORADO,"40 - 49",F,4
SE,OUTRAS,IGNORADO,"40 - 49",M,2
SE,OUTRAS,OUTRO,"40 - 49",M,6
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,18
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,39
SE,OUTRAS,VIA_PUBLICA,"40 - 49",F,2
SE,OUTRAS,VIA_PUBLICA,"40 - 49",M,13
SE,COVID,DOMICILIO,"40 - 49",M,1
SE,COVID,HOSPITAL,"40 - 49",M,2
SE,COVID,VIA_PUBLICA,"40 - 49",F,1
SE,INDETERMINADA,DOMICILIO,"40 - 49",F,1
SE,INDETERMINADA,DOMICILIO,"40 - 49",M,5
SE,INDETERMINADA,OUTRO,"40 - 49",M,1
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,4
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,9
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,16
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,23
SE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,5
SE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,4
SE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,6
SE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"40 - 49",M,2
SE,PNEUMONIA,DOMICILIO,"40 - 49",M,1
SE,PNEUMONIA,HOSPITAL,"40 - 49",F,17
SE,PNEUMONIA,HOSPITAL,"40 - 49",M,39
SE,SEPTICEMIA,HOSPITAL,"40 - 49",F,39
SE,SEPTICEMIA,HOSPITAL,"40 - 49",M,63
SE,SEPTICEMIA,IGNORADO,"40 - 49",M,3
SE,SEPTICEMIA,OUTRO,"40 - 49",F,1
SE,SRAG,HOSPITAL,"40 - 49",F,2
SE,SRAG,HOSPITAL,"40 - 49",M,1
SP,OUTRAS,DOMICILIO,"40 - 49",F,562
SP,OUTRAS,DOMICILIO,"40 - 49",M,1591
SP,OUTRAS,HOSPITAL,"40 - 49",F,2358
SP,OUTRAS,HOSPITAL,"40 - 49",I,1
SP,OUTRAS,HOSPITAL,"40 - 49",M,3274
SP,OUTRAS,IGNORADO,"40 - 49",F,21
SP,OUTRAS,IGNORADO,"40 - 49",I,116
SP,OUTRAS,IGNORADO,"40 - 49",M,57
SP,OUTRAS,OUTRO,"40 - 49",F,96
SP,OUTRAS,OUTRO,"40 - 49",M,373
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,198
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,338
SP,OUTRAS,POSTO_SAUDE,"40 - 49",F,3
SP,OUTRAS,POSTO_SAUDE,"40 - 49",M,7
SP,OUTRAS,VIA_PUBLICA,"40 - 49",F,54
SP,OUTRAS,VIA_PUBLICA,"40 - 49",M,517
SP,COVID,DOMICILIO,"40 - 49",F,1
SP,COVID,DOMICILIO,"40 - 49",M,3
SP,COVID,HOSPITAL,"40 - 49",F,33
SP,COVID,HOSPITAL,"40 - 49",M,31
SP,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
SP,INDETERMINADA,DOMICILIO,"40 - 49",F,17
SP,INDETERMINADA,DOMICILIO,"40 - 49",M,42
SP,INDETERMINADA,HOSPITAL,"40 - 49",F,15
SP,INDETERMINADA,HOSPITAL,"40 - 49",M,25
SP,INDETERMINADA,OUTRO,"40 - 49",F,2
SP,INDETERMINADA,OUTRO,"40 - 49",M,8
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,3
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,2
SP,INDETERMINADA,VIA_PUBLICA,"40 - 49",F,2
SP,INDETERMINADA,VIA_PUBLICA,"40 - 49",M,13
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,41
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,72
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,437
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",I,1
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,375
SP,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"40 - 49",F,1
SP,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"40 - 49",M,2
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",F,11
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,11
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,23
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,38
SP,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"40 - 49",F,1
SP,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"40 - 49",M,1
SP,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"40 - 49",M,7
SP,PNEUMONIA,DOMICILIO,"40 - 49",F,44
SP,PNEUMONIA,DOMICILIO,"40 - 49",M,114
SP,PNEUMONIA,HOSPITAL,"40 - 49",F,743
SP,PNEUMONIA,HOSPITAL,"40 - 49",M,1264
SP,PNEUMONIA,IGNORADO,"40 - 49",F,2
SP,PNEUMONIA,IGNORADO,"40 - 49",M,7
SP,PNEUMONIA,OUTRO,"40 - 49",F,17
SP,PNEUMONIA,OUTRO,"40 - 49",M,29
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,28
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,95
SP,PNEUMONIA,POSTO_SAUDE,"40 - 49",F,1
SP,PNEUMONIA,POSTO_SAUDE,"40 - 49",M,3
SP,PNEUMONIA,VIA_PUBLICA,"40 - 49",F,3
SP,PNEUMONIA,VIA_PUBLICA,"40 - 49",M,21
SP,SEPTICEMIA,DOMICILIO,"40 - 49",F,13
SP,SEPTICEMIA,DOMICILIO,"40 - 49",M,29
SP,SEPTICEMIA,HOSPITAL,"40 - 49",F,882
SP,SEPTICEMIA,HOSPITAL,"40 - 49",I,1
SP,SEPTICEMIA,HOSPITAL,"40 - 49",M,1047
SP,SEPTICEMIA,IGNORADO,"40 - 49",F,3
SP,SEPTICEMIA,IGNORADO,"40 - 49",M,4
SP,SEPTICEMIA,OUTRO,"40 - 49",F,13
SP,SEPTICEMIA,OUTRO,"40 - 49",M,9
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,16
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,36
SP,SEPTICEMIA,POSTO_SAUDE,"40 - 49",M,2
SP,SEPTICEMIA,VIA_PUBLICA,"40 - 49",M,1
SP,SRAG,HOSPITAL,"40 - 49",F,13
SP,SRAG,HOSPITAL,"40 - 49",M,20
SP,SRAG,OUTRO,"40 - 49",M,1
SP,SRAG,OUTROS_SERVICOS_SAUDE,"40 - 49",F,2
TO,OUTRAS,DOMICILIO,"40 - 49",F,13
TO,OUTRAS,DOMICILIO,"40 - 49",M,31
TO,OUTRAS,HOSPITAL,"40 - 49",F,40
TO,OUTRAS,HOSPITAL,"40 - 49",M,56
TO,OUTRAS,IGNORADO,"40 - 49",F,1
TO,OUTRAS,OUTRO,"40 - 49",F,1
TO,OUTRAS,OUTRO,"40 - 49",M,8
TO,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,2
TO,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,2
TO,OUTRAS,VIA_PUBLICA,"40 - 49",M,14
